Symbol	GeneId	tx
UBE2V1	7335	uc002xva.2
TMEM189-UBE2V1	387522	uc002xva.2
TMEM189	387521	uc002xva.2
UBE2V1	7335	uc002xvb.2
TMEM189-UBE2V1	387522	uc002xvb.2
TMEM189	387521	uc002xvb.2
UBE2V1	7335	uc002xvc.2
TMEM189-UBE2V1	387522	uc002xvc.2
TMEM189	387521	uc002xvc.2
UBE2V1	7335	uc002xvd.2
TMEM189-UBE2V1	387522	uc002xvd.2
TMEM189	387521	uc002xvd.2
UBE2V1	7335	uc002xve.2
TMEM189-UBE2V1	387522	uc002xve.2
TMEM189	387521	uc002xve.2
UBE2V1	7335	uc002xvf.2
TMEM189-UBE2V1	387522	uc002xvf.2
TMEM189	387521	uc002xvf.2
UBE2V1	7335	uc002xvg.2
TMEM189-UBE2V1	387522	uc002xvg.2
TMEM189	387521	uc002xvg.2
UBE2V1	7335	uc010gif.2
TMEM189-UBE2V1	387522	uc010gif.2
TMEM189	387521	uc010gif.2
UBE2V1	7335	uc010zyp.1
TMEM189-UBE2V1	387522	uc010zyp.1
TMEM189	387521	uc010zyp.1
UBE2V1	7335	uc010zyq.1
TMEM189-UBE2V1	387522	uc010zyq.1
TMEM189	387521	uc010zyq.1
UBE2V2	7336	uc003xqm.2
UBE2W	55284	uc003xzt.2
UBE2W	55284	uc003xzu.2
UBE2W	55284	uc003xzv.2
UBE2W	55284	uc003xzw.2
UBE2Z	65264	uc002ioi.2
UBE3A	7337	uc001zaq.2
UBE3A	7337	uc001zar.2
UBE3A	7337	uc001zas.2
UBE3A	7337	uc001zat.2
UBE3A	7337	uc001zau.1
UBE3B	89910	uc001tol.1
UBE3B	89910	uc001tom.2
UBE3B	89910	uc001ton.2
UBE3B	89910	uc001too.1
UBE3B	89910	uc001top.2
UBE3B	89910	uc001toq.2
UBE3B	89910	uc001tor.2
UBE3B	89910	uc001tos.2
UBE3B	89910	uc001tot.2
UBE3B	89910	uc009zvj.1
UBE3B	89910	uc010sxp.1
UBE3C	9690	uc003wnf.2
UBE3C	9690	uc003wng.2
UBE3C	9690	uc003wni.3
UBE3C	9690	uc010lqs.2
UBE4A	9354	uc001psv.2
UBE4A	9354	uc001psw.2
UBE4B	10277	uc001aqr.3
UBE4B	10277	uc001aqs.3
UBE4B	10277	uc001aqt.1
UBE4B	10277	uc001aqu.2
UBE4B	10277	uc010oai.1
UBE4B	10277	uc010oaj.1
UBFD1	56061	uc002dlv.2
UBIAD1	29914	uc001asg.2
UBL3	5412	uc001usp.2
UBL4A	8266	uc004flo.2
UBL4B	164153	uc001dzc.2
UBL5	59286	uc002mmi.1
UBL5	59286	uc002mmj.1
UBL7	84993	uc002axw.1
UBL7	84993	uc002axx.1
UBL7	84993	uc002axy.1
UBL7	84993	uc002axz.1
UBL7	84993	uc010bjr.1
UBLCP1	134510	uc003lxq.2
UBN1	29855	uc002cyb.2
UBN1	29855	uc002cyc.2
UBN1	29855	uc010uxw.1
UBN2	254048	uc003vuv.2
UBN2	254048	uc011kqr.1
UBOX5	22888	uc002whw.2
FASTKD5	60493	uc002whw.2
UBOX5	22888	uc002whx.2
FASTKD5	60493	uc002whx.2
UBOX5	22888	uc002why.1
FASTKD5	60493	uc002why.1
UBOX5	22888	uc002whz.2
FASTKD5	60493	uc002whz.2
UBP1	7342	uc003cfq.3
UBP1	7342	uc003cfr.3
UBP1	7342	uc010hga.2
UBQLN1	29979	uc004amv.2
UBQLN1	29979	uc004amw.2
UBQLN2	29978_2	uc004dus.2
UBQLN2	29978	uc011moq.1
UBQLN3	50613	uc001may.1
UBQLN4	56893	uc001fna.2
UBQLN4	56893	uc010pgx.1
UBQLNL	143630	uc001maz.3
UBR1	197131	uc001zqq.2
UBR1	197131	uc010udk.1
UBR2	23304	uc003osf.2
UBR2	23304	uc003osh.2
UBR2	23304	uc010jxv.1
UBR2	23304	uc011dur.1
UBR2	23304	uc011dus.1
UBR2	23304	uc011dut.1
UBR2	23304	uc011duu.1
UBR3	130507	uc002ufr.3
UBR3	130507	uc002uft.3
UBR3	130507	uc002ufu.3
UBR3	130507	uc010fqa.2
UBR3	130507	uc010zdi.1
UBR3	130507	uc010zdj.1
UBR4	23352_2	uc001bbf.2
UBR4	23352_2	uc001bbg.2
UBR4	23352_2	uc001bbh.2
UBR4	23352_2	uc001bbi.2
UBR4	23352_2	uc001bbj.1
UBR4	23352_2	uc001bbk.1
UBR4	23352_2	uc001bbl.1
UBR4	23352_2	uc001bbm.1
UBR4	23352_2	uc009vph.2
UBR4	23352_2	uc010ocv.1
UBR4	23352_2	uc010ocw.1
UBR4	23352	uc001bbe.1
UBR5	51366	uc003ykq.2
UBR5	51366	uc003ykr.1
UBR5	51366	uc003yks.1
UBR7	55148	uc001ybm.3
UBR7	55148	uc001ybn.3
UBR7	55148	uc010auq.2
UBTD1	80019	uc001knv.1
UBTD2	92181	uc003mbp.1
UBTF	7343	uc002igb.2
UBTF	7343	uc002igc.2
UBTF	7343	uc002igd.2
UBTF	7343	uc002ige.2
UBTF	7343	uc010czs.2
UBTF	7343	uc010czt.2
UBTFL1	642623	uc010rub.1
UBXN10	127733	uc001bdb.2
UBXN11	91544	uc001blv.2
UBXN11	91544	uc001blw.2
UBXN11	91544	uc001blx.2
UBXN11	91544	uc001bly.2
UBXN11	91544	uc001blz.1
UBXN11	91544	uc001bma.2
UBXN11	91544	uc001bmb.1
UBXN11	91544	uc010ofb.1
UBXN11	91544	uc010ofc.1
UBXN1	51035	uc001nuj.2
UBXN1	51035	uc001nuk.2
UBXN1	51035	uc001nul.1
UBXN1	51035	uc001num.1
UBXN1	51035	uc010rme.1
UBXN1	51035	uc010rmf.1
UBXN2A	165324	uc002rem.2
UBXN2A	165324	uc002ren.2
UBXN2A	165324	uc010exy.2
UBXN2A	165324	uc010ykj.1
UBXN2B	137886	uc003xtl.2
UBXN4	23190	uc002tur.2
UBXN4	23190	uc002tus.2
UBXN4	23190	uc002tut.2
UBXN6	80700	uc002mam.1
UBXN6	80700	uc002man.1
UBXN6	80700	uc010dty.1
UBXN7	26043	uc003fwm.3
UBXN7	26043	uc003fwn.3
UBXN7	26043	uc010iae.2
UBXN7	26043	uc010iaf.2
UBXN8	7993	uc003xii.2
UBXN8	7993	uc003xij.2
UBXN8	7993	uc010lvi.2
UBXN8	7993	uc011lbb.1
UCA1	652995	uc002nbr.3
UCHL1	7345	uc003gvo.2
UCHL1	7345	uc003gvp.2
UCHL1	7345	uc003gvq.2
UCHL1	7345	uc003gvr.2
UCHL1	7345	uc003gvs.2
UCHL3	7347	uc001vjq.2
UCHL3	7347	uc001vjr.2
UCHL5	51377_2	uc001gsr.1
UCHL5	51377	uc001gsm.2
UCHL5	51377	uc001gsn.2
UCHL5	51377	uc001gso.2
UCHL5	51377	uc001gsp.2
UCHL5	51377	uc001gsq.2
UCHL5	51377	uc010pov.1
UCHL5	51377	uc010pow.1
UCHL5	51377	uc010pox.1
UCK1	83549	uc004cay.2
UCK1	83549	uc004caz.2
UCK1	83549	uc004cba.2
UCK1	83549	uc010mzk.2
UCK2	7371	uc001gdp.2
UCK2	7371	uc010plb.1
UCKL1	54963	uc002yhj.2
UCKL1	54963	uc010gkn.2
UCKL1	54963	uc011abm.1
UCKL1	54963	uc011abn.1
UCKL1	54963	uc011abo.1
UCKL1AS	100113386	uc011abp.1
UCMA	221044	uc001imd.2
UCN2	90226	uc003cty.1
UCN3	114131	uc001ihx.1
UCN	7349	uc002rjp.1
UCP1	7350	uc011chj.1
UCP1	7350	uc011chk.1
UCP2	7351	uc001oup.1
UCP2	7351	uc001ouq.1
UCP3	7352	uc001our.2
UCP3	7352	uc001ous.2
UEVLD	55293	uc001mot.2
UEVLD	55293	uc001mou.2
UEVLD	55293	uc001mov.2
UEVLD	55293	uc010rde.1
UEVLD	55293	uc010rdf.1
UEVLD	55293	uc010rdg.1
UEVLD	55293	uc010rdh.1
UFC1	51506	uc001fyd.3
UFD1L	7353	uc002zpm.2
UFD1L	7353	uc002zpo.2
UFD1L	7353	uc002zpp.2
UFD1L	7353	uc010grq.2
UFD1L	7353	uc011agy.1
UFM1	51569	uc001uwu.2
UFM1	51569	uc010abz.2
UFM1	51569	uc010aca.2
UFSP1	402682	uc003uxc.3
UFSP2	55325	uc003ixn.2
UFSP2	55325	uc003ixo.2
UFSP2	55325	uc003ixp.2
UFSP2	55325	uc003ixq.2
UGCG	7357	uc004bft.2
UGDH	7358	uc003guk.1
UGDH	7358	uc003gul.1
UGDH	7358	uc011byp.1
UGGT1	56886	uc002tpr.2
UGGT1	56886	uc002tps.2
UGGT1	56886	uc010fme.1
UGGT2	55757	uc001vms.2
UGGT2	55757	uc001vmt.2
UGGT2	55757	uc001vmu.1
UGGT2	55757	uc001vmv.2
UGGT2	55757	uc010afo.2
UGGT2	55757	uc010afp.2
UGP2	7360	uc002scl.2
UGP2	7360	uc002scm.2
UGP2	7360	uc010ypx.1
UGT1A9	54600	uc002vup.2
UGT1A3	54659	uc002vup.2
UGT1A7	54577	uc002vup.2
UGT1A6	54578	uc002vup.2
UGT1A5	54579	uc002vup.2
UGT1A1	54658	uc002vup.2
UGT1A4	54657	uc002vup.2
UGT1A10	54575	uc002vup.2
UGT1A8	54576	uc002vup.2
UGT1A9	54600	uc002vuq.3
UGT1A3	54659	uc002vuq.3
UGT1A7	54577	uc002vuq.3
UGT1A6	54578	uc002vuq.3
UGT1A5	54579	uc002vuq.3
UGT1A1	54658	uc002vuq.3
UGT1A4	54657	uc002vuq.3
UGT1A10	54575	uc002vuq.3
UGT1A8	54576	uc002vuq.3
UGT1A9	54600	uc002vur.2
UGT1A3	54659	uc002vur.2
UGT1A7	54577	uc002vur.2
UGT1A6	54578	uc002vur.2
UGT1A5	54579	uc002vur.2
UGT1A1	54658	uc002vur.2
UGT1A4	54657	uc002vur.2
UGT1A10	54575	uc002vur.2
UGT1A8	54576	uc002vur.2
UGT1A9	54600	uc002vus.2
UGT1A3	54659	uc002vus.2
UGT1A7	54577	uc002vus.2
UGT1A6	54578	uc002vus.2
UGT1A5	54579	uc002vus.2
UGT1A1	54658	uc002vus.2
UGT1A4	54657	uc002vus.2
UGT1A10	54575	uc002vus.2
UGT1A8	54576	uc002vus.2
UGT1A9	54600	uc002vut.2
UGT1A3	54659	uc002vut.2
UGT1A7	54577	uc002vut.2
UGT1A6	54578	uc002vut.2
UGT1A5	54579	uc002vut.2
UGT1A1	54658	uc002vut.2
UGT1A4	54657	uc002vut.2
UGT1A10	54575	uc002vut.2
UGT1A8	54576	uc002vut.2
UGT1A9	54600	uc002vuu.2
UGT1A3	54659	uc002vuu.2
UGT1A7	54577	uc002vuu.2
UGT1A6	54578	uc002vuu.2
UGT1A5	54579	uc002vuu.2
UGT1A1	54658	uc002vuu.2
UGT1A4	54657	uc002vuu.2
UGT1A10	54575	uc002vuu.2
UGT1A8	54576	uc002vuu.2
UGT1A9	54600	uc002vuv.3
UGT1A3	54659	uc002vuv.3
UGT1A7	54577	uc002vuv.3
UGT1A6	54578	uc002vuv.3
UGT1A5	54579	uc002vuv.3
UGT1A1	54658	uc002vuv.3
UGT1A4	54657	uc002vuv.3
UGT1A10	54575	uc002vuv.3
UGT1A8	54576	uc002vuv.3
UGT1A9	54600	uc002vuw.2
UGT1A3	54659	uc002vuw.2
UGT1A7	54577	uc002vuw.2
UGT1A6	54578	uc002vuw.2
UGT1A5	54579	uc002vuw.2
UGT1A1	54658	uc002vuw.2
UGT1A4	54657	uc002vuw.2
UGT1A10	54575	uc002vuw.2
UGT1A8	54576	uc002vuw.2
UGT1A9	54600	uc002vux.2
UGT1A3	54659	uc002vux.2
UGT1A7	54577	uc002vux.2
UGT1A6	54578	uc002vux.2
UGT1A5	54579	uc002vux.2
UGT1A1	54658	uc002vux.2
UGT1A4	54657	uc002vux.2
UGT1A10	54575	uc002vux.2
UGT1A8	54576	uc002vux.2
UGT1A9	54600	uc002vuy.2
UGT1A3	54659	uc002vuy.2
UGT1A7	54577	uc002vuy.2
UGT1A6	54578	uc002vuy.2
UGT1A5	54579	uc002vuy.2
UGT1A1	54658	uc002vuy.2
UGT1A4	54657	uc002vuy.2
UGT1A10	54575	uc002vuy.2
UGT1A8	54576	uc002vuy.2
UGT1A9	54600	uc002vva.2
UGT1A3	54659	uc002vva.2
UGT1A7	54577	uc002vva.2
UGT1A6	54578	uc002vva.2
UGT1A5	54579	uc002vva.2
UGT1A1	54658	uc002vva.2
UGT1A4	54657	uc002vva.2
UGT1A10	54575	uc002vva.2
UGT1A8	54576	uc002vva.2
UGT1A9	54600	uc002vvb.2
UGT1A3	54659	uc002vvb.2
UGT1A7	54577	uc002vvb.2
UGT1A6	54578	uc002vvb.2
UGT1A5	54579	uc002vvb.2
UGT1A1	54658	uc002vvb.2
UGT1A4	54657	uc002vvb.2
UGT1A10	54575	uc002vvb.2
UGT1A8	54576	uc002vvb.2
UGT1A9	54600	uc010zmv.1
UGT1A3	54659	uc010zmv.1
UGT1A7	54577	uc010zmv.1
UGT1A6	54578	uc010zmv.1
UGT1A5	54579	uc010zmv.1
UGT1A1	54658	uc010zmv.1
UGT1A4	54657	uc010zmv.1
UGT1A10	54575	uc010zmv.1
UGT1A8	54576	uc010zmv.1
UGT1A9	54600	uc010zmw.1
UGT1A3	54659	uc010zmw.1
UGT1A7	54577	uc010zmw.1
UGT1A6	54578	uc010zmw.1
UGT1A5	54579	uc010zmw.1
UGT1A1	54658	uc010zmw.1
UGT1A4	54657	uc010zmw.1
UGT1A10	54575	uc010zmw.1
UGT1A8	54576	uc010zmw.1
UGT1A9	54600	uc010zmx.1
UGT1A3	54659	uc010zmx.1
UGT1A7	54577	uc010zmx.1
UGT1A6	54578	uc010zmx.1
UGT1A5	54579	uc010zmx.1
UGT1A1	54658	uc010zmx.1
UGT1A4	54657	uc010zmx.1
UGT1A10	54575	uc010zmx.1
UGT1A8	54576	uc010zmx.1
UGT1A9	54600	uc010zmy.1
UGT1A3	54659	uc010zmy.1
UGT1A7	54577	uc010zmy.1
UGT1A6	54578	uc010zmy.1
UGT1A5	54579	uc010zmy.1
UGT1A1	54658	uc010zmy.1
UGT1A4	54657	uc010zmy.1
UGT1A10	54575	uc010zmy.1
UGT1A8	54576	uc010zmy.1
UGT1A9	54600	uc010zmz.1
UGT1A3	54659	uc010zmz.1
UGT1A7	54577	uc010zmz.1
UGT1A6	54578	uc010zmz.1
UGT1A5	54579	uc010zmz.1
UGT1A1	54658	uc010zmz.1
UGT1A4	54657	uc010zmz.1
UGT1A10	54575	uc010zmz.1
UGT1A8	54576	uc010zmz.1
UGT1A9	54600	uc010zna.1
UGT1A3	54659	uc010zna.1
UGT1A7	54577	uc010zna.1
UGT1A6	54578	uc010zna.1
UGT1A5	54579	uc010zna.1
UGT1A1	54658	uc010zna.1
UGT1A4	54657	uc010zna.1
UGT1A10	54575	uc010zna.1
UGT1A8	54576	uc010zna.1
UGT1A9	54600	uc010znb.1
UGT1A3	54659	uc010znb.1
UGT1A7	54577	uc010znb.1
UGT1A6	54578	uc010znb.1
UGT1A5	54579	uc010znb.1
UGT1A1	54658	uc010znb.1
UGT1A4	54657	uc010znb.1
UGT1A10	54575	uc010znb.1
UGT1A8	54576	uc010znb.1
UGT1A9	54600	uc010znc.1
UGT1A3	54659	uc010znc.1
UGT1A7	54577	uc010znc.1
UGT1A6	54578	uc010znc.1
UGT1A5	54579	uc010znc.1
UGT1A1	54658	uc010znc.1
UGT1A4	54657	uc010znc.1
UGT1A10	54575	uc010znc.1
UGT1A8	54576	uc010znc.1
UGT2A1	10941	uc003hem.3
UGT2A1	10941	uc010ihs.2
UGT2A1	10941	uc010iht.2
UGT2A1	10941	uc010ihu.2
UGT2A1	10941	uc011caq.1
UGT2A3	79799	uc003hef.2
UGT2A3	79799	uc010ihp.1
UGT2B10	7365_2	uc003hee.2
UGT2B10	7365_2	uc011cam.1
UGT2B10	7365	uc011can.1
UGT2B10	7365	uc011cao.1
UGT2B11	10720	uc003heh.2
UGT2B15	7366	uc011cal.1
UGT2B28	54490	uc003hej.2
UGT2B28	54490	uc010ihr.2
UGT2B4	7363	uc003hek.3
UGT2B4	7363	uc003hel.3
UGT2B4	7363	uc011cap.1
UGT2B7	7364	uc003heg.3
UGT2B7	7364	uc010ihq.2
UGT3A1	133688	uc003jjv.1
UGT3A1	133688	uc003jjw.1
UGT3A1	133688	uc003jjy.1
UGT3A1	133688	uc011coq.1
UGT3A1	133688	uc011cor.1
UGT3A2	167127	uc003jjz.1
UGT3A2	167127	uc011cos.1
UGT3A2	167127	uc011cot.1
UGT8	7368	uc003ibs.2
UGT8	7368	uc003ibt.2
UGT8	7368	uc011cge.1
UHMK1	127933	uc001gcb.1
UHMK1	127933	uc001gcc.1
UHMK1	127933	uc009wuu.1
UHRF1	29128	uc002mbo.2
UHRF1	29128	uc002mbp.2
UHRF1	29128	uc010duf.2
UHRF1	29128	uc010xik.1
UHRF1BP1	54887	uc003oju.3
UHRF1BP1	54887	uc010jvm.1
UHRF1BP1	54887	uc010jvn.2
UHRF1BP1	54887	uc010jvo.2
UHRF1BP1L	23074	uc001tgp.2
UHRF1BP1L	23074	uc001tgq.2
UHRF1BP1L	23074	uc001tgr.2
UHRF2	115426	uc003zjy.2
UHRF2	115426	uc003zjz.2
UHRF2	115426	uc003zka.1
UHRF2	115426	uc003zkb.2
UIMC1	51720	uc003mfc.1
UIMC1	51720	uc003mfd.1
UIMC1	51720	uc003mfe.1
UIMC1	51720	uc003mff.1
UIMC1	51720	uc003mfg.1
UIMC1	51720	uc003mfh.1
UIMC1	51720	uc010jkj.1
UIMC1	51720	uc011dfp.1
UIMC1	51720	uc011dfq.1
ULBP1	80329	uc003qnp.2
ULBP2	80328	uc003qno.2
ULBP2	80328	uc010kij.2
ULBP2	80328	uc011eeh.1
ULBP3	79465	uc003qns.3
ULBP3	79465	uc011eej.1
ULBP3	79465	uc011eek.1
ULK1	8408	uc001uje.2
ULK2	9706	uc002gwm.3
ULK2	9706	uc002gwn.2
ULK3	25989	uc002ayv.2
ULK3	25989	uc010bkf.1
ULK3	25989	uc010ulp.1
ULK3	25989	uc010ulq.1
ULK3	25989	uc010ulr.1
ULK3	25989	uc010uls.1
ULK3	25989	uc010ult.1
ULK3	25989	uc010ulu.1
ULK4	54986	uc003cku.3
ULK4	54986	uc003ckv.3
ULK4	54986	uc003ckw.2
ULK4	54986	uc003ckx.1
UMOD	7369	uc002dgz.2
UMOD	7369	uc002dha.2
UMOD	7369	uc002dhb.2
UMODL1	89766	uc002zad.1
UMODL1	89766	uc002zae.1
UMODL1	89766	uc002zaf.1
UMODL1	89766	uc002zag.1
UMODL1	89766	uc002zai.1
UMODL1	89766	uc002zaj.1
UMODL1	89766	uc002zal.1
UMODL1	89766	uc010gow.1
UMODL1	89766	uc010gox.1
UMODL1	89766	uc010goy.1
UMODL1	89766	uc010goz.1
UMODL1	89766	uc010gpa.1
UMPS	7372	uc003ehl.3
UMPS	7372	uc003ehm.3
UMPS	7372	uc003ehn.3
UMPS	7372	uc011bka.1
UMPS	7372	uc011bkb.1
UMPS	7372	uc011bkc.1
UMPS	7372	uc011bkd.1
UNC119	9094	uc002hbk.2
UNC119	9094	uc002hbl.1
UNC119	9094	uc002hbm.2
UNC119B	84747	uc001tyz.2
UNC13A	23025	uc002nhd.2
UNC13B	10497	uc003zwq.2
UNC13B	10497	uc003zwr.2
UNC13B	10497	uc010mkl.1
UNC13B	10497	uc010mkm.1
UNC13C	440279	uc002ack.2
UNC13C	440279	uc002acl.2
UNC13C	440279	uc002acm.2
UNC13D	201294	uc002jpp.2
UNC13D	201294	uc002jpq.1
UNC13D	201294	uc010dgq.1
UNC13D	201294	uc010wsk.1
UNC45A	55898	uc002bqd.2
UNC45A	55898	uc002bqg.2
UNC45A	55898	uc002bqi.2
UNC45A	55898	uc010uqo.1
UNC45A	55898	uc010uqp.1
UNC45A	55898	uc010uqq.1
UNC45A	55898	uc010uqr.1
UNC45B	146862	uc002hja.2
UNC45B	146862	uc002hjb.2
UNC45B	146862	uc002hjc.2
UNC45B	146862	uc010cto.2
UNC50	25972	uc002szb.2
UNC50	25972	uc002szc.3
UNC50	25972	uc010yvl.1
UNC5A	90249	uc003mex.1
UNC5A	90249	uc003mey.2
UNC5A	90249	uc010jkg.1
UNC5B	219699_2	uc001jrq.1
UNC5B	219699	uc001jro.2
UNC5B	219699	uc001jrp.2
UNC5C	8633	uc003htp.1
UNC5C	8633	uc003htq.2
UNC5C	8633	uc010ilc.1
UNC5CL	222643	uc003opi.2
C6orf130	221443	uc003opi.2
UNC5CL	222643	uc003opm.2
C6orf130	221443	uc003opm.2
UNC5CL	222643	uc003opn.2
C6orf130	221443	uc003opn.2
UNC5CL	222643	uc010jxe.1
C6orf130	221443	uc010jxe.1
UNC5CL	222643	uc010jxg.2
C6orf130	221443	uc010jxg.2
UNC5CL	222643	uc010jxh.1
C6orf130	221443	uc010jxh.1
UNC5D	137970	uc003xjr.1
UNC5D	137970	uc003xjs.1
UNC5D	137970	uc003xjt.1
UNC5D	137970	uc003xju.1
UNC80	285175	uc002vdj.1
UNC80	285175	uc002vdk.2
UNC80	285175	uc002vdl.1
UNC80	285175	uc010zjc.1
UNC80	285175	uc010zjd.1
UNC80	285175	uc010zje.1
UNC93A	54346	uc003qvq.2
UNC93A	54346	uc003qvr.2
UNC93B1	81622	uc001omw.1
UNCX	340260	uc011jvw.1
UNG	7374	uc001tnz.1
UNG	7374	uc001toa.1
UNK	85451	uc002jpm.2
UNK	85451	uc002jpn.2
UNK	85451	uc002jpo.2
UNKL	64718_2	uc002clq.2
UNKL	64718_2	uc010bro.1
UNKL	64718	uc002cln.2
UNKL	64718	uc002clo.2
UNKL	64718	uc002clp.2
UNKL	64718	uc010brn.1
UOX	391051	uc009wcg.2
UPB1	51733	uc003aae.2
UPB1	51733	uc003aaf.2
UPB1	51733	uc011ajt.1
UPF0639	400224	uc001xli.2
UPF0639	400224	uc010ttf.1
UPF1	5976	uc002nkf.2
UPF1	5976	uc002nkg.2
UPF1	5976	uc002nkh.2
UPF2	26019	uc001ila.2
UPF2	26019	uc001ilb.2
UPF2	26019	uc001ilc.2
UPF2	26019	uc009xiz.1
UPF3A	65110	uc001vup.2
UPF3A	65110	uc001vuq.2
UPF3A	65110	uc001vur.2
UPF3A	65110	uc001vus.2
UPF3A	65110	uc001vut.2
UPF3A	65110	uc001vuu.2
UPF3A	65110	uc010tkn.1
UPF3B	65109	uc004erz.1
UPF3B	65109	uc004esa.1
UPK1A	11045	uc002oaw.2
UPK1A	11045	uc010eeh.2
UPK1B	7348	uc003ecc.2
UPK1B	7348	uc003ecd.2
UPK1B	7348	uc011bix.1
UPK2	7379	uc001puh.2
UPK3A	7380	uc003bfy.2
UPK3A	7380	uc010gzy.2
UPK3B	80761	uc003ufo.2
UPK3B	80761	uc003ufq.2
UPK3B	80761	uc010ldk.1
UPK3BL	100134938	uc003uzr.1
POLR2J2	246721	uc003uzr.1
RASA4	10156	uc003uzr.1
POLR2J3	548644	uc003uzr.1
UPK3BL	100134938	uc003uzs.1
POLR2J2	246721	uc003uzs.1
RASA4	10156	uc003uzs.1
POLR2J3	548644	uc003uzs.1
UPK3BL	100134938	uc003uzt.1
POLR2J2	246721	uc003uzt.1
RASA4	10156	uc003uzt.1
POLR2J3	548644	uc003uzt.1
UPK3BL	100134938	uc003uzu.1
POLR2J2	246721	uc003uzu.1
RASA4	10156	uc003uzu.1
POLR2J3	548644	uc003uzu.1
UPK3BL	100134938	uc003uzv.1
POLR2J2	246721	uc003uzv.1
RASA4	10156	uc003uzv.1
POLR2J3	548644	uc003uzv.1
UPK3BL	100134938	uc003uzw.2
POLR2J2	246721	uc003uzw.2
RASA4	10156	uc003uzw.2
POLR2J3	548644	uc003uzw.2
UPK3BL	100134938	uc003uzy.2
POLR2J2	246721	uc003uzy.2
RASA4	10156	uc003uzy.2
POLR2J3	548644	uc003uzy.2
UPK3BL	100134938	uc003vad.2
POLR2J2	246721	uc003vad.2
RASA4	10156	uc003vad.2
POLR2J3	548644	uc003vad.2
UPK3BL	100134938	uc003vae.2
POLR2J2	246721	uc003vae.2
RASA4	10156	uc003vae.2
POLR2J3	548644	uc003vae.2
UPK3BL	100134938	uc003vaf.2
POLR2J2	246721	uc003vaf.2
RASA4	10156	uc003vaf.2
POLR2J3	548644	uc003vaf.2
UPK3BL	100134938	uc003vah.2
POLR2J2	246721	uc003vah.2
RASA4	10156	uc003vah.2
POLR2J3	548644	uc003vah.2
UPK3BL	100134938	uc003vai.2
POLR2J2	246721	uc003vai.2
RASA4	10156	uc003vai.2
POLR2J3	548644	uc003vai.2
UPK3BL	100134938	uc010lia.1
POLR2J2	246721	uc010lia.1
RASA4	10156	uc010lia.1
POLR2J3	548644	uc010lia.1
UPK3BL	100134938	uc010lib.1
POLR2J2	246721	uc010lib.1
RASA4	10156	uc010lib.1
POLR2J3	548644	uc010lib.1
UPK3BL	100134938	uc010lid.1
POLR2J2	246721	uc010lid.1
RASA4	10156	uc010lid.1
POLR2J3	548644	uc010lid.1
UPK3BL	100134938	uc010lig.2
POLR2J2	246721	uc010lig.2
RASA4	10156	uc010lig.2
POLR2J3	548644	uc010lig.2
UPK3BL	100134938	uc010lih.2
POLR2J2	246721	uc010lih.2
RASA4	10156	uc010lih.2
POLR2J3	548644	uc010lih.2
UPK3BL	100134938	uc010lij.1
POLR2J2	246721	uc010lij.1
RASA4	10156	uc010lij.1
POLR2J3	548644	uc010lij.1
UPK3BL	100134938	uc011kkt.1
POLR2J2	246721	uc011kkt.1
RASA4	10156	uc011kkt.1
POLR2J3	548644	uc011kkt.1
UPK3BL	100134938	uc011kku.1
POLR2J2	246721	uc011kku.1
RASA4	10156	uc011kku.1
POLR2J3	548644	uc011kku.1
UPK3BL	100134938	uc011kkw.1
POLR2J2	246721	uc011kkw.1
RASA4	10156	uc011kkw.1
POLR2J3	548644	uc011kkw.1
UPK3BL	100134938	uc011kky.1
POLR2J2	246721	uc011kky.1
RASA4	10156	uc011kky.1
POLR2J3	548644	uc011kky.1
UPK3BL	100134938	uc011kkz.1
POLR2J2	246721	uc011kkz.1
RASA4	10156	uc011kkz.1
POLR2J3	548644	uc011kkz.1
UPK3BL	100134938	uc011kla.1
POLR2J2	246721	uc011kla.1
RASA4	10156	uc011kla.1
POLR2J3	548644	uc011kla.1
UPK3BL	100134938	uc011klb.1
POLR2J2	246721	uc011klb.1
RASA4	10156	uc011klb.1
POLR2J3	548644	uc011klb.1
UPK3BL	100134938	uc011klc.1
POLR2J2	246721	uc011klc.1
RASA4	10156	uc011klc.1
POLR2J3	548644	uc011klc.1
UPK3BL	100134938	uc011kld.1
POLR2J2	246721	uc011kld.1
RASA4	10156	uc011kld.1
POLR2J3	548644	uc011kld.1
UPP1	7378	uc003toj.2
UPP1	7378	uc003tok.2
UPP1	7378	uc003tol.2
UPP1	7378	uc003ton.2
UPP1	7378	uc003too.2
UPP1	7378	uc011kcg.1
UPP1	7378	uc011kch.1
UPP2	151531	uc002tzo.2
UPP2	151531	uc002tzp.2
UPRT	139596	uc004ecb.1
UPRT	139596	uc004ecc.1
UPRT	139596	uc004ecd.1
UPRT	139596	uc004ece.1
UPRT	139596	uc010nlu.1
UQCC	55245	uc002xcc.2
UQCC	55245	uc002xcd.2
UQCC	55245	uc002xce.2
UQCC	55245	uc002xcf.2
UQCC	55245	uc002xcg.2
UQCC	55245	uc002xch.2
UQCC	55245	uc002xci.1
UQCC	55245	uc010gfb.2
UQCC	55245	uc010gfd.1
UQCC	55245	uc010zuy.1
UQCC	55245	uc010zuz.1
UQCC	55245	uc010zva.1
UQCC	55245	uc010zvb.1
UQCR10	29796	uc003agp.1
UQCR10	29796	uc003agq.1
