Cancer	Domain	MutRatio	SwitchRatio	MutIn	AllMuts	SwitchesIn	AllSwitches	DomainCount	AllDomains
luad	PF15509|Domain_of_unknown_function_(DUF4650)	8.60011610157e-05	0.0	4	46511.0	0	27934	1.0	42429.0
luad	PF04101|Glycosyltransferase_family_28_C-terminal_domain	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF03721|UDP-glucose/GDP-mannose_dehydrogenase_family,_NAD_binding_domain	0.00010750145127	0.0	5	46511.0	0	27934	1.0	42429.0
luad	PS50305|SIRTUIN_Sirtuin_catalytic_domain_profile.	0.000129001741524	0.0	6	46511.0	0	27934	5.0	42429.0
luad	PF04147|Nop14-like_family	0.000150502031777	0.0	7	46511.0	0	27934	1.0	42429.0
luad	PF04424|Protein_of_unknown_function_(DUF544)	6.45008707618e-05	0.0	3	46511.0	0	27934	2.0	42429.0
luad	PF00387|Phosphatidylinositol-specific_phospholipase_C,_Y_domain	0.000516006966094	0.0	24	46511.0	0	27934	11.0	42429.0
luad	PF07676|WD40-like_Beta_Propeller_Repeat	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PS50882|YTH_YTH_domain_profile.	8.60011610157e-05	0.0	4	46511.0	0	27934	4.0	42429.0
luad	PF00790|VHS_domain	0.000172002322031	0.00186153075106	8	46511.0	52	27934	9.0	42429.0
luad	PS50198|PPIC_PPIASE_2_PpiC-type_peptidyl-prolyl_cis-trans_isomerase_family_profile.	0.0	0.00118135605355	0	46511.0	33	27934	2.0	42429.0
luad	PF00557|Metallopeptidase_family_M24	0.000301004063555	0.0	14	46511.0	0	27934	8.0	42429.0
luad	PF08443|RimK-like_ATP-grasp_domain	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF00053|Laminin_EGF-like_(Domains_III_and_V)	0.0019135258326	0.00272069879001	89	46511.0	76	27934	103.0	42429.0
luad	PF00586|AIR_synthase_related_protein,_N-terminal_domain	4.30005805078e-05	0.000214792009737	2	46511.0	6	27934	4.0	42429.0
luad	PF10249|NADH-ubiquinone_oxidoreductase_subunit_10	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF07994|Myo-inositol-1-phosphate_synthase	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF05536|Neurochondrin	6.45008707618e-05	0.0	3	46511.0	0	27934	1.0	42429.0
luad	PF13880|ESCO1/2_acetyl-transferase	2.15002902539e-05	0.0	1	46511.0	0	27934	2.0	42429.0
luad	PF15170|Calcium/calmodulin-dependent_protein_kinase_II_inhibitor	6.45008707618e-05	0.0	3	46511.0	0	27934	1.0	42429.0
luad	PF06512|Sodium_ion_transport-associated	0.000236503192793	0.0	11	46511.0	0	27934	4.0	42429.0
luad	PF05631|Protein_of_unknown_function_(DUF791)	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PF15099|Phosphoinositide-interacting_protein_family	6.45008707618e-05	0.0	3	46511.0	0	27934	1.0	42429.0
luad	PF13293|Domain_of_unknown_function_(DUF4074)	0.000193502612285	0.0	9	46511.0	0	27934	2.0	42429.0
luad	PF10184|Uncharacterized_conserved_protein_(DUF2358)	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF08629|PDE8_phosphodiesterase	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF08351|Domain_of_unknown_function_(DUF1726)	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF00536|SAM_domain_(Sterile_alpha_motif)	0.000645008707618	0.0	30	46511.0	0	27934	49.0	42429.0
luad	PS51166|CBM20_CBM20_(carbohydrate_binding_type-20)_domain_profile.	6.45008707618e-05	0.0	3	46511.0	0	27934	2.0	42429.0
luad	PF12874|Zinc-finger_of_C2H2_type	0.00010750145127	0.00451063220448	5	46511.0	126	27934	21.0	42429.0
luad	PF00656|Caspase_domain	0.000774010449141	0.0	36	46511.0	0	27934	13.0	42429.0
luad	PF03839|Translocation_protein_Sec62	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF14963|Calcium_signal-modulating_cyclophilin_ligand	6.45008707618e-05	0.0	3	46511.0	0	27934	1.0	42429.0
luad	PF14929|TAF_RNA_Polymerase_I_subunit_A	0.000129001741524	0.0	6	46511.0	0	27934	2.0	42429.0
luad	PF14634|zinc-RING_finger_domain	2.15002902539e-05	0.0	1	46511.0	0	27934	3.0	42429.0
luad	PF09060|L27_N	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PS50056|TYR_PHOSPHATASE_2_Tyrosine_specific_protein_phosphatases_family_profile.	0.000774010449141	0.000286389346316	36	46511.0	8	27934	47.0	42429.0
luad	PF01239|Protein_prenyltransferase_alpha_subunit_repeat	4.30005805078e-05	0.001360349395	2	46511.0	38	27934	14.0	42429.0
luad	PS51412|MACPF_2_Membrane_attack_complex/perforin_(MACPF)_domain_profile.	0.0010750145127	0.0	50	46511.0	0	27934	4.0	42429.0
luad	PF06816|NOTCH_protein	2.15002902539e-05	0.0	1	46511.0	0	27934	3.0	42429.0
luad	PS51614|SAM_MT_ADRIFT_Adrift-type_ribose_2'-O-methyltransferase_(EC_2.1.1.-)_domain_profile.	0.000193502612285	0.0	9	46511.0	0	27934	1.0	42429.0
luad	PS51435|AP_NUCLEASE_F1_4_AP_endonucleases_family_1_profile.	0.00010750145127	0.0	5	46511.0	0	27934	2.0	42429.0
luad	PF12886|Transducer_of_regulated_CREB_activity,_C_terminus	8.60011610157e-05	0.0	4	46511.0	0	27934	3.0	42429.0
luad	PS50844|AFP_LIKE_Antifreeze_protein-like_domain_profile.	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF05653|Magnesium_transporter_NIPA	0.000193502612285	0.0	9	46511.0	0	27934	4.0	42429.0
luad	PF05781|MRVI1_protein	0.000172002322031	0.0	8	46511.0	0	27934	2.0	42429.0
luad	PF08698|Fcf2_pre-rRNA_processing	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF07962|Replication_Fork_Protection_Component_Swi3	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF10479|Fragile_site-associated_protein_C-terminus	0.000129001741524	0.0	6	46511.0	0	27934	1.0	42429.0
luad	PF05460|Origin_recognition_complex_subunit_6_(ORC6)	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF11875|Domain_of_unknown_function_(DUF3395)	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF01055|Glycosyl_hydrolases_family_31	0.00010750145127	0.0	5	46511.0	0	27934	1.0	42429.0
luad	PF02516|Oligosaccharyl_transferase_STT3_subunit	0.000172002322031	0.0	8	46511.0	0	27934	2.0	42429.0
luad	PF05922|Peptidase_inhibitor_I9	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF06883|RNA_polymerase_I,_Rpa2_specific_domain	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF00439|Bromodomain	0.000451506095332	0.000214792009737	21	46511.0	6	27934	37.0	42429.0
luad	PF01079|Hint_module	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF06293|Lipopolysaccharide_kinase_(Kdo/WaaP)_family	6.45008707618e-05	0.0	3	46511.0	0	27934	1.0	42429.0
luad	PS51713|G_ERA_Era-type_guanine_nucleotide-binding_(G)_domain_profile.	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF01991|ATP_synthase_(E/31_kDa)_subunit	0.00010750145127	0.0	5	46511.0	0	27934	2.0	42429.0
luad	PF02733|Dak1_domain	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PS51665|ENKURIN_Enkurin_domain_profile.	0.0	0.0	0	46511.0	0	27934	2.0	42429.0
luad	PF15330|SHP2-interacting_transmembrane_adaptor_protein,_SIT	0.000172002322031	0.00225531610224	8	46511.0	63	27934	4.0	42429.0
luad	PF07443|HepA-related_protein_(HARP)	4.30005805078e-05	0.0	2	46511.0	0	27934	2.0	42429.0
luad	PF03091|CutA1_divalent_ion_tolerance_protein	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF11764|COMPASS_(Complex_proteins_associated_with_Set1p)_component_N	8.60011610157e-05	0.0	4	46511.0	0	27934	2.0	42429.0
luad	PF02582|Uncharacterised_ACR,_YagE_family_COG1723	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF10244|Mitochondrial_ribosomal_subunit	6.45008707618e-05	0.0	3	46511.0	0	27934	1.0	42429.0
luad	PF00151|Lipase	0.000451506095332	0.0	21	46511.0	0	27934	4.0	42429.0
luad	PS50039|FORK_HEAD_3_Fork_head_domain_profile.	0.000365504934317	0.0	17	46511.0	0	27934	14.0	42429.0
luad	PF03265|Deoxyribonuclease_II	0.000215002902539	0.0	10	46511.0	0	27934	2.0	42429.0
luad	PF10513|Enhancer_of_polycomb-like	6.45008707618e-05	0.0	3	46511.0	0	27934	6.0	42429.0
luad	PF02163|Peptidase_family_M50	8.60011610157e-05	0.0	4	46511.0	0	27934	1.0	42429.0
luad	PS50212|RASGEF_NTER_Ras_guanine-nucleotide_exchange_factors_N-terminal_domain_profile.	0.000215002902539	0.000644376029212	10	46511.0	18	27934	12.0	42429.0
luad	PF07831|Pyrimidine_nucleoside_phosphorylase_C-terminal_domain	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF06911|Senescence-associated_protein	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PF15382|Domain_of_unknown_function_(DUF4609)	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF01472|PUA_domain	0.0	0.0	0	46511.0	0	27934	2.0	42429.0
luad	PF05181|XPA_protein_C-terminus	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF04112|Mak10_subunit,_NatC_N(alpha)-terminal_acetyltransferase	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF05197|TRIC_channel	0.000129001741524	0.0	6	46511.0	0	27934	1.0	42429.0
luad	PF14291|Domain_of_unknown_function_(DUF4371)	4.30005805078e-05	0.000250590678027	2	46511.0	7	27934	4.0	42429.0
luad	PF04389|Peptidase_family_M28	0.000279503773301	0.0	13	46511.0	0	27934	10.0	42429.0
luad	PF00145|C-5_cytosine-specific_DNA_methylase	0.000215002902539	0.0	10	46511.0	0	27934	3.0	42429.0
luad	PF02100|Ornithine_decarboxylase_antizyme	8.60011610157e-05	0.0	4	46511.0	0	27934	2.0	42429.0
luad	PF08782|c-SKI_Smad4_binding_domain	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PF08357|SEFIR_domain	4.30005805078e-05	0.0	2	46511.0	0	27934	6.0	42429.0
luad	PF04893|Yip1_domain	6.45008707618e-05	0.0	3	46511.0	0	27934	3.0	42429.0
luad	PF00136|DNA_polymerase_family_B	0.000172002322031	0.0	8	46511.0	0	27934	3.0	42429.0
luad	PS50280|SET_SET_domain_profile.	0.000795510739395	0.0	37	46511.0	0	27934	23.0	42429.0
luad	PF13660|Domain_of_unknown_function_(DUF4147)	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PF01715|IPP_transferase	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PS51336|DM10_DM10_domain_profile.	6.45008707618e-05	0.0	3	46511.0	0	27934	4.0	42429.0
luad	PF00415|Regulator_of_chromosome_condensation_(RCC1)_repeat	0.000688009288125	0.0	32	46511.0	0	27934	77.0	42429.0
luad	PS51015|YDG_YDG_domain_profile.	2.15002902539e-05	0.0	1	46511.0	0	27934	2.0	42429.0
luad	PF12836|Helix-hairpin-helix_motif	2.15002902539e-05	0.0	1	46511.0	0	27934	2.0	42429.0
luad	PF04366|Family_of_unknown_function_(DUF500)	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF04103|CD20-like_family	0.000924512480918	0.000107396004869	43	46511.0	3	27934	12.0	42429.0
luad	PF14818|Domain_of_unknown_function_(DUF4482)	0.00010750145127	0.0	5	46511.0	0	27934	3.0	42429.0
luad	PF13507|CobB/CobQ-like_glutamine_amidotransferase_domain	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PF02737|3-hydroxyacyl-CoA_dehydrogenase,_NAD_binding_domain	0.00010750145127	0.0	5	46511.0	0	27934	4.0	42429.0
luad	PF14816|Family_of_unknown_function,_FAM178	8.60011610157e-05	0.0	4	46511.0	0	27934	1.0	42429.0
luad	PF03523|Macrophage_scavenger_receptor	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF12845|TBD_domain	2.15002902539e-05	0.00161094007303	1	46511.0	45	27934	2.0	42429.0
luad	PF01556|DnaJ_C_terminal_domain	8.60011610157e-05	0.0	4	46511.0	0	27934	7.0	42429.0
luad	PF05206|Methyltransferase_TRM13	6.45008707618e-05	0.0	3	46511.0	0	27934	1.0	42429.0
luad	PF02205|WH2_motif	4.30005805078e-05	0.00150354406816	2	46511.0	42	27934	11.0	42429.0
luad	PS51470|FG_GAP_FG-GAP_repeat_profile.	0.00118251596397	0.0	55	46511.0	0	27934	50.0	42429.0
luad	PF12572|Protein_of_unknown_function_(DUF3752)	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PF01956|Integral_membrane_protein_DUF106	2.15002902539e-05	0.0	1	46511.0	0	27934	2.0	42429.0
luad	PF05238|Kinetochore_protein_CHL4_like	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF02190|ATP-dependent_protease_La_(LON)_domain	0.000258003483047	0.0	12	46511.0	0	27934	5.0	42429.0
luad	PF01221|Dynein_light_chain_type_1	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF07993|Male_sterility_protein	0.000150502031777	0.0	7	46511.0	0	27934	2.0	42429.0
luad	PS50128|SURP_SURP_motif_repeat_profile.	6.45008707618e-05	0.0	3	46511.0	0	27934	6.0	42429.0
luad	PF00231|ATP_synthase	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PF10559|Plug_domain_of_Sec61p	0.0	0.0	0	46511.0	0	27934	2.0	42429.0
luad	PF15055|Domain_of_unknown_function_(DUF4536)	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF08763|Voltage_gated_calcium_channel_IQ_domain	6.45008707618e-05	0.0	3	46511.0	0	27934	3.0	42429.0
luad	PF00362|Integrin,_beta_chain	0.000645008707618	0.0	30	46511.0	0	27934	7.0	42429.0
luad	PF08265|YL1_nuclear_protein_C-terminal_domain	2.15002902539e-05	0.0	1	46511.0	0	27934	2.0	42429.0
luad	PS51490|KHA_KHA_domain_profile.	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF04004|Leo1-like_protein	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF10436|Mitochondrial_branched-chain_alpha-ketoacid_dehydrogenase_kinase	0.00010750145127	0.0	5	46511.0	0	27934	5.0	42429.0
luad	PF04926|Poly(A)_polymerase_predicted_RNA_binding_domain	6.45008707618e-05	0.0	3	46511.0	0	27934	2.0	42429.0
luad	PF12417|Zinc_finger_protein	0.000129001741524	0.0	6	46511.0	0	27934	3.0	42429.0
luad	PF09358|Ubiquitin-activating_enzyme_e1_C-terminal_domain	6.45008707618e-05	0.000107396004869	3	46511.0	3	27934	2.0	42429.0
luad	PS51135|CIDE_N_CIDE-N_domain_profile.	0.0	0.0	0	46511.0	0	27934	3.0	42429.0
luad	PS51225|MARVEL_MARVEL_domain_profile.	0.000559007546602	0.000214792009737	26	46511.0	6	27934	18.0	42429.0
luad	PF02678|Pirin	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF12595|Rhomboid_serine_protease	0.000129001741524	0.0	6	46511.0	0	27934	2.0	42429.0
luad	PF09791|Oxidoreductase-like_protein,_N-terminal	0.0	0.000250590678027	0	46511.0	7	27934	2.0	42429.0
luad	PF02801|Beta-ketoacyl_synthase,_C-terminal_domain	4.30005805078e-05	0.0	2	46511.0	0	27934	2.0	42429.0
luad	PF07147|Mitochondrial_28S_ribosomal_protein_S30_(PDCD9)	6.45008707618e-05	0.0	3	46511.0	0	27934	1.0	42429.0
luad	PF02936|Cytochrome_c_oxidase_subunit_IV	6.45008707618e-05	0.0	3	46511.0	0	27934	2.0	42429.0
luad	PF08153|NGP1NT_(NUC091)_domain	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF00620|RhoGAP_domain	0.00152652060803	0.000572778692633	71	46511.0	16	27934	52.0	42429.0
luad	PF05021|NPL4_family	6.45008707618e-05	0.0	3	46511.0	0	27934	1.0	42429.0
luad	PF05891|AdoMet_dependent_proline_di-methyltransferase	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF00673|ribosomal_L5P_family_C-terminus	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PF13173|AAA_domain	6.45008707618e-05	0.0	3	46511.0	0	27934	1.0	42429.0
luad	PF01119|DNA_mismatch_repair_protein,_C-terminal_domain	2.15002902539e-05	0.0	1	46511.0	0	27934	3.0	42429.0
luad	PF01180|Dihydroorotate_dehydrogenase	0.000172002322031	0.0	8	46511.0	0	27934	2.0	42429.0
luad	PS50967|HRDC_HRDC_domain_profile.	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF13558|Putative_exonuclease_SbcCD,_C_subunit	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF05450|Nicastrin	8.60011610157e-05	0.0	4	46511.0	0	27934	1.0	42429.0
luad	PF14680|FANCI_helical_domain_2	8.60011610157e-05	0.0	4	46511.0	0	27934	1.0	42429.0
luad	PF04434|SWIM_zinc_finger	0.0	0.0	0	46511.0	0	27934	3.0	42429.0
luad	PF03878|YIF1	6.45008707618e-05	0.0	3	46511.0	0	27934	2.0	42429.0
luad	PF03155|ALG6,_ALG8_glycosyltransferase_family	6.45008707618e-05	0.0	3	46511.0	0	27934	1.0	42429.0
luad	PF12577|PPAR_gamma_N-terminal_region	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF03731|Ku70/Ku80_N-terminal_alpha/beta_domain	6.45008707618e-05	0.0	3	46511.0	0	27934	2.0	42429.0
luad	PF14679|FANCI_helical_domain_1	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF09004|Domain_of_unknown_function_(DUF1891)	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF08409|Domain_of_unknown_function_(DUF1736)	0.000150502031777	0.0	7	46511.0	0	27934	4.0	42429.0
luad	PF03464|eRF1_domain_2	4.30005805078e-05	0.0	2	46511.0	0	27934	2.0	42429.0
luad	PF14728|PTHB1_C-terminus	0.00010750145127	0.0	5	46511.0	0	27934	1.0	42429.0
luad	PS51387|FAD_PCMH_PCMH-type_FAD-binding_domain_profile.	0.00010750145127	0.0	5	46511.0	0	27934	5.0	42429.0
luad	PF11027|Protein_of_unknown_function_(DUF2615)	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF06777|Protein_of_unknown_function_(DUF1227)	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF00277|Serum_amyloid_A_protein	2.15002902539e-05	0.0	1	46511.0	0	27934	2.0	42429.0
luad	PF10392|Golgi_transport_complex_subunit_5	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF02045|CCAAT-binding_transcription_factor_(CBF-B/NF-YA)_subunit_B	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF15397|Domain_of_unknown_function_(DUF4618)	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PF05391|Lsm_interaction_motif	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF09430|Protein_of_unknown_function_(DUF2012)	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF08675|RNA_binding_domain	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PS51234|TSP3_Thrombospondin_type-3_(TSP3)_repeat_profile.	0.0	0.0	0	46511.0	0	27934	4.0	42429.0
luad	PF05557|Mitotic_checkpoint_protein	0.00010750145127	0.0	5	46511.0	0	27934	1.0	42429.0
luad	PF07540|Nucleolar_complex-associated_protein	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF08558|Telomere_repeat_binding_factor_(TRF)	0.0	0.0	0	46511.0	0	27934	2.0	42429.0
luad	PF11635|Mediator_complex_subunit_16	0.000172002322031	0.0	8	46511.0	0	27934	1.0	42429.0
luad	PF13202|EF_hand	2.15002902539e-05	0.0	1	46511.0	0	27934	12.0	42429.0
luad	PF10255|RNA_polymerase_I-associated_factor_PAF67	0.00010750145127	0.0	5	46511.0	0	27934	1.0	42429.0
luad	PF11413|Hypoxia-inducible_factor-1	6.45008707618e-05	0.0	3	46511.0	0	27934	3.0	42429.0
luad	PF01784|NIF3_(NGG1p_interacting_factor_3)	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PF00152|tRNA_synthetases_class_II_(D,_K_and_N)	0.000365504934317	0.0	17	46511.0	0	27934	4.0	42429.0
luad	PF04813|Hepatocyte_nuclear_factor_1_(HNF-1),_alpha_isoform_C_terminus	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PS50084|KH_TYPE_1_Type-1_KH_domain_profile.	0.000795510739395	0.0113123791795	37	46511.0	316	27934	48.0	42429.0
luad	PS50227|G_PROTEIN_RECEP_F2_3_G-protein_coupled_receptors_family_2_profile_1.	0.000172002322031	0.0	8	46511.0	0	27934	8.0	42429.0
luad	PS50192|T_SNARE_t-SNARE_coiled-coil_homology_domain_profile.	0.000172002322031	0.0	8	46511.0	0	27934	20.0	42429.0
luad	PF06421|GTP-binding_protein_LepA_C-terminus	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF14694|Lines_N-terminus	0.000150502031777	0.0	7	46511.0	0	27934	1.0	42429.0
luad	PF07061|Swi5	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF02629|CoA_binding_domain	2.15002902539e-05	0.0	1	46511.0	0	27934	2.0	42429.0
luad	PF04078|Cell_differentiation_family,_Rcd1-like	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PF07528|DZF_domain	0.000215002902539	0.0	10	46511.0	0	27934	4.0	42429.0
luad	PF10283|Zinc-finger_(CX5CX6HX5H)_motif	4.30005805078e-05	0.0	2	46511.0	0	27934	2.0	42429.0
luad	PF01392|Fz_domain	0.00049450667584	0.0	23	46511.0	0	27934	8.0	42429.0
luad	PF10447|Exosome_component_EXOSC1/CSL4	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF02177|Amyloid_A4_N-terminal_heparin-binding	2.15002902539e-05	0.0	1	46511.0	0	27934	3.0	42429.0
luad	PF15091|Domain_of_unknown_function_(DUF4554)	6.45008707618e-05	0.0	3	46511.0	0	27934	1.0	42429.0
luad	PS51064|IRS_PTB_IRS-type_PTB_domain_profile.	0.000172002322031	0.0	8	46511.0	0	27934	6.0	42429.0
luad	PF12258|Microcephalin_protein	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PS51039|ZF_AN1_Zinc_finger_AN1-type_profile.	2.15002902539e-05	0.0	1	46511.0	0	27934	4.0	42429.0
luad	PF04488|Glycosyltransferase_sugar-binding_region_containing_DXD_motif	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF01704|UTP--glucose-1-phosphate_uridylyltransferase	8.60011610157e-05	0.0	4	46511.0	0	27934	2.0	42429.0
luad	PF15342|FAM212_family	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PS51112|AMMECR1_AMMECR1_domain_profile.	0.00010750145127	0.0	5	46511.0	0	27934	2.0	42429.0
luad	PF10483|Elongator_subunit_Iki1	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF13347|MFS/sugar_transport_protein	0.000150502031777	0.0	7	46511.0	0	27934	4.0	42429.0
luad	PF00570|HRDC_domain	2.15002902539e-05	0.0	1	46511.0	0	27934	3.0	42429.0
luad	PF10044|Retinal_tissue_protein	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF08969|USP8_dimerisation_domain	8.60011610157e-05	0.0	4	46511.0	0	27934	3.0	42429.0
luad	PF00349|Hexokinase	0.00049450667584	0.0	23	46511.0	0	27934	6.0	42429.0
luad	PF02889|Sec63_Brl_domain	0.000473006385586	0.0	22	46511.0	0	27934	5.0	42429.0
luad	PF00821|Phosphoenolpyruvate_carboxykinase	8.60011610157e-05	0.0	4	46511.0	0	27934	1.0	42429.0
luad	PF03511|Fanconi_anaemia_group_A_protein	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF00923|Transaldolase	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF02263|Guanylate-binding_protein,_N-terminal_domain	0.000580507836856	0.0	27	46511.0	0	27934	8.0	42429.0
luad	PF10613|Ligated_ion_channel_L-glutamate-_and_glycine-binding_site	8.60011610157e-05	0.0	4	46511.0	0	27934	3.0	42429.0
luad	PF10351|Golgi-body_localisation_protein_domain	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF03224|V-ATPase_subunit_H	6.45008707618e-05	0.0	3	46511.0	0	27934	1.0	42429.0
luad	PF10158|Tumour_suppressor_protein	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF00853|Runt_domain	8.60011610157e-05	0.0	4	46511.0	0	27934	3.0	42429.0
luad	PF03073|TspO/MBR_family	0.0	0.00647955896041	0	46511.0	181	27934	1.0	42429.0
luad	PF10034|Q-cell_neuroblast_polarisation	0.000215002902539	0.0	10	46511.0	0	27934	4.0	42429.0
luad	PF00731|AIR_carboxylase	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF01743|Poly_A_polymerase_head_domain	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF13692|Glycosyl_transferases_group_1	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF12166|Protein_of_unknown_function_(DUF3595)	0.000387005224571	0.0	18	46511.0	0	27934	2.0	42429.0
luad	PS50972|PTERIN_BINDING_Pterin-binding_domain_profile.	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PF08662|Eukaryotic_translation_initiation_factor_eIF2A	2.15002902539e-05	0.0	1	46511.0	0	27934	3.0	42429.0
luad	PF01244|Membrane_dipeptidase_(Peptidase_family_M19)	8.60011610157e-05	0.0	4	46511.0	0	27934	1.0	42429.0
luad	PS51659|GT23_Glycosyltransferase_family_23_(GT23)_domain_profile.	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
luad	PS51413|DBINO_DBINO_domain_profile.	4.30005805078e-05	0.0	2	46511.0	0	27934	1.0	42429.0
luad	PF01652|Eukaryotic_initiation_factor_4E	0.000150502031777	0.0	7	46511.0	0	27934	3.0	42429.0
luad	PS50290|PI3_4_KINASE_3_Phosphatidylinositol_3-_and_4-kinases_family_profile.	0.00010750145127	0.0	5	46511.0	0	27934	1.0	42429.0
luad	PF12925|E2_domain_of_amyloid_precursor_protein	0.000150502031777	0.0	7	46511.0	0	27934	3.0	42429.0
luad	PF01713|Smr_domain	0.0	0.0	0	46511.0	0	27934	1.0	42429.0
luad	PF10260|Uncharacterized_conserved_domain_(SAYSvFN)	2.15002902539e-05	0.0	1	46511.0	0	27934	1.0	42429.0
